REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2019/02/01 00:30:00,4012.27,100.97,TRADE
VIC1,2019/02/01 01:00:00,3879.38,86.0,TRADE
VIC1,2019/02/01 01:30:00,3810.66,113.73,TRADE
VIC1,2019/02/01 02:00:00,3683.81,95.01,TRADE
VIC1,2019/02/01 02:30:00,3656.39,82.59,TRADE
VIC1,2019/02/01 03:00:00,3611.77,68.95,TRADE
VIC1,2019/02/01 03:30:00,3581.55,71.75,TRADE
VIC1,2019/02/01 04:00:00,3608.54,80.06,TRADE
VIC1,2019/02/01 04:30:00,3695.05,84.26,TRADE
VIC1,2019/02/01 05:00:00,3820.2,101.3,TRADE
VIC1,2019/02/01 05:30:00,4142.69,120.55,TRADE
VIC1,2019/02/01 06:00:00,4432.45,141.9,TRADE
VIC1,2019/02/01 06:30:00,4704.6,140.41,TRADE
VIC1,2019/02/01 07:00:00,4853.79,179.1,TRADE
VIC1,2019/02/01 07:30:00,4671.02,110.68,TRADE
VIC1,2019/02/01 08:00:00,4559.21,83.76,TRADE
VIC1,2019/02/01 08:30:00,4520.62,83.28,TRADE
VIC1,2019/02/01 09:00:00,4438.41,82.41,TRADE
VIC1,2019/02/01 09:30:00,4394.3,75.41,TRADE
VIC1,2019/02/01 10:00:00,4295.91,103.31,TRADE
VIC1,2019/02/01 10:30:00,4340.55,95.53,TRADE
VIC1,2019/02/01 11:00:00,4333.51,90.77,TRADE
VIC1,2019/02/01 11:30:00,4301.26,87.2,TRADE
VIC1,2019/02/01 12:00:00,4286.19,95.81,TRADE
VIC1,2019/02/01 12:30:00,4286.35,87.07,TRADE
VIC1,2019/02/01 13:00:00,4323.71,86.84,TRADE
VIC1,2019/02/01 13:30:00,4329.51,90.72,TRADE
VIC1,2019/02/01 14:00:00,4346.37,94.25,TRADE
VIC1,2019/02/01 14:30:00,4400.44,119.28,TRADE
VIC1,2019/02/01 15:00:00,4457.89,92.86,TRADE
VIC1,2019/02/01 15:30:00,4573.95,127.32,TRADE
VIC1,2019/02/01 16:00:00,4740.86,127.09,TRADE
VIC1,2019/02/01 16:30:00,4791.63,117.61,TRADE
VIC1,2019/02/01 17:00:00,4865.91,137.27,TRADE
VIC1,2019/02/01 17:30:00,4906.92,132.04,TRADE
VIC1,2019/02/01 18:00:00,4953.34,143.65,TRADE
VIC1,2019/02/01 18:30:00,4902.71,200.41,TRADE
VIC1,2019/02/01 19:00:00,4863.52,179.62,TRADE
VIC1,2019/02/01 19:30:00,4779.11,140.73,TRADE
VIC1,2019/02/01 20:00:00,4762.37,144.68,TRADE
VIC1,2019/02/01 20:30:00,4725.11,171.87,TRADE
VIC1,2019/02/01 21:00:00,4554.0,132.34,TRADE
VIC1,2019/02/01 21:30:00,4353.41,131.23,TRADE
VIC1,2019/02/01 22:00:00,4257.42,123.0,TRADE
VIC1,2019/02/01 22:30:00,4220.26,131.3,TRADE
VIC1,2019/02/01 23:00:00,4185.78,130.15,TRADE
VIC1,2019/02/01 23:30:00,4403.02,213.91,TRADE
VIC1,2019/02/02 00:00:00,4387.45,200.57,TRADE
VIC1,2019/02/02 00:30:00,4191.23,150.04,TRADE
VIC1,2019/02/02 01:00:00,4093.93,144.2,TRADE
VIC1,2019/02/02 01:30:00,4050.99,161.61,TRADE
VIC1,2019/02/02 02:00:00,3905.06,142.24,TRADE
VIC1,2019/02/02 02:30:00,3829.86,130.29,TRADE
VIC1,2019/02/02 03:00:00,3711.8,138.02,TRADE
VIC1,2019/02/02 03:30:00,3713.35,158.13,TRADE
VIC1,2019/02/02 04:00:00,3739.43,218.54,TRADE
VIC1,2019/02/02 04:30:00,3778.55,154.46,TRADE
VIC1,2019/02/02 05:00:00,3805.58,149.84,TRADE
VIC1,2019/02/02 05:30:00,3953.79,178.57,TRADE
VIC1,2019/02/02 06:00:00,3982.17,158.18,TRADE
VIC1,2019/02/02 06:30:00,4095.5,175.67,TRADE
VIC1,2019/02/02 07:00:00,4181.05,172.42,TRADE
VIC1,2019/02/02 07:30:00,4159.71,143.78,TRADE
VIC1,2019/02/02 08:00:00,4225.07,147.67,TRADE
VIC1,2019/02/02 08:30:00,4270.35,146.51,TRADE
VIC1,2019/02/02 09:00:00,4279.54,136.12,TRADE
VIC1,2019/02/02 09:30:00,4328.37,152.63,TRADE
VIC1,2019/02/02 10:00:00,4457.09,148.74,TRADE
VIC1,2019/02/02 10:30:00,4482.19,162.12,TRADE
VIC1,2019/02/02 11:00:00,4656.9,152.79,TRADE
VIC1,2019/02/02 11:30:00,4763.82,137.21,TRADE
VIC1,2019/02/02 12:00:00,4906.03,160.71,TRADE
VIC1,2019/02/02 12:30:00,5095.67,298.97,TRADE
VIC1,2019/02/02 13:00:00,5260.61,302.63,TRADE
VIC1,2019/02/02 13:30:00,5495.53,260.74,TRADE
VIC1,2019/02/02 14:00:00,5745.18,300.78,TRADE
VIC1,2019/02/02 14:30:00,6041.32,295.07,TRADE
VIC1,2019/02/02 15:00:00,6294.02,297.71,TRADE
VIC1,2019/02/02 15:30:00,6566.28,273.37,TRADE
VIC1,2019/02/02 16:00:00,6847.45,304.62,TRADE
VIC1,2019/02/02 16:30:00,7013.48,202.67,TRADE
VIC1,2019/02/02 17:00:00,7185.37,149.9,TRADE
VIC1,2019/02/02 17:30:00,7348.78,211.12,TRADE
VIC1,2019/02/02 18:00:00,7355.59,286.67,TRADE
VIC1,2019/02/02 18:30:00,7312.06,362.55,TRADE
VIC1,2019/02/02 19:00:00,7176.63,422.69,TRADE
VIC1,2019/02/02 19:30:00,6936.72,1446.87,TRADE
VIC1,2019/02/02 20:00:00,6731.91,78.15,TRADE
VIC1,2019/02/02 20:30:00,6677.19,151.47,TRADE
VIC1,2019/02/02 21:00:00,6418.39,132.08,TRADE
VIC1,2019/02/02 21:30:00,6076.5,158.12,TRADE
VIC1,2019/02/02 22:00:00,5770.1,289.32,TRADE
VIC1,2019/02/02 22:30:00,5499.33,255.34,TRADE
VIC1,2019/02/02 23:00:00,5302.83,128.1,TRADE
VIC1,2019/02/02 23:30:00,5398.38,191.95,TRADE
VIC1,2019/02/03 00:00:00,5252.99,188.44,TRADE
VIC1,2019/02/03 00:30:00,4916.1,160.42,TRADE
VIC1,2019/02/03 01:00:00,4713.6,129.0,TRADE
VIC1,2019/02/03 01:30:00,4573.95,129.7,TRADE
VIC1,2019/02/03 02:00:00,4355.96,140.84,TRADE
VIC1,2019/02/03 02:30:00,4265.69,132.65,TRADE
VIC1,2019/02/03 03:00:00,4165.27,129.0,TRADE
VIC1,2019/02/03 03:30:00,4155.44,129.0,TRADE
VIC1,2019/02/03 04:00:00,4064.48,129.0,TRADE
VIC1,2019/02/03 04:30:00,4051.98,142.62,TRADE
VIC1,2019/02/03 05:00:00,4048.98,129.49,TRADE
VIC1,2019/02/03 05:30:00,4094.87,116.91,TRADE
VIC1,2019/02/03 06:00:00,4075.49,101.65,TRADE
VIC1,2019/02/03 06:30:00,4212.97,119.21,TRADE
VIC1,2019/02/03 07:00:00,4358.49,123.21,TRADE
VIC1,2019/02/03 07:30:00,4399.36,112.48,TRADE
VIC1,2019/02/03 08:00:00,4630.83,158.31,TRADE
VIC1,2019/02/03 08:30:00,4861.12,268.7,TRADE
VIC1,2019/02/03 09:00:00,5057.35,273.99,TRADE
VIC1,2019/02/03 09:30:00,5321.95,279.89,TRADE
VIC1,2019/02/03 10:00:00,5568.64,308.86,TRADE
VIC1,2019/02/03 10:30:00,5837.12,250.21,TRADE
VIC1,2019/02/03 11:00:00,6124.88,264.49,TRADE
VIC1,2019/02/03 11:30:00,6315.58,274.55,TRADE
VIC1,2019/02/03 12:00:00,6487.23,277.18,TRADE
VIC1,2019/02/03 12:30:00,6610.44,275.05,TRADE
VIC1,2019/02/03 13:00:00,6806.26,253.36,TRADE
VIC1,2019/02/03 13:30:00,7091.05,153.25,TRADE
VIC1,2019/02/03 14:00:00,7234.86,137.82,TRADE
VIC1,2019/02/03 14:30:00,7345.97,192.75,TRADE
VIC1,2019/02/03 15:00:00,7468.97,111.32,TRADE
VIC1,2019/02/03 15:30:00,7397.22,144.57,TRADE
VIC1,2019/02/03 16:00:00,7407.72,217.12,TRADE
VIC1,2019/02/03 16:30:00,7385.06,290.0,TRADE
VIC1,2019/02/03 17:00:00,7461.34,295.99,TRADE
VIC1,2019/02/03 17:30:00,7303.23,280.68,TRADE
VIC1,2019/02/03 18:00:00,7039.0,137.41,TRADE
VIC1,2019/02/03 18:30:00,6750.98,123.95,TRADE
VIC1,2019/02/03 19:00:00,6404.07,166.36,TRADE
VIC1,2019/02/03 19:30:00,6031.14,167.18,TRADE
VIC1,2019/02/03 20:00:00,5884.46,229.11,TRADE
VIC1,2019/02/03 20:30:00,5672.42,210.35,TRADE
VIC1,2019/02/03 21:00:00,5418.36,130.85,TRADE
VIC1,2019/02/03 21:30:00,5156.33,154.2,TRADE
VIC1,2019/02/03 22:00:00,4870.51,145.09,TRADE
VIC1,2019/02/03 22:30:00,4667.42,117.48,TRADE
VIC1,2019/02/03 23:00:00,4554.72,109.95,TRADE
VIC1,2019/02/03 23:30:00,4703.32,141.16,TRADE
VIC1,2019/02/04 00:00:00,4640.78,107.77,TRADE
VIC1,2019/02/04 00:30:00,4352.67,98.77,TRADE
VIC1,2019/02/04 01:00:00,4149.08,79.9,TRADE
VIC1,2019/02/04 01:30:00,4114.44,82.72,TRADE
VIC1,2019/02/04 02:00:00,4006.31,88.08,TRADE
VIC1,2019/02/04 02:30:00,3919.23,81.69,TRADE
VIC1,2019/02/04 03:00:00,3883.83,80.12,TRADE
VIC1,2019/02/04 03:30:00,3945.22,80.71,TRADE
VIC1,2019/02/04 04:00:00,3950.59,78.25,TRADE
VIC1,2019/02/04 04:30:00,4076.81,76.23,TRADE
VIC1,2019/02/04 05:00:00,4278.83,94.36,TRADE
VIC1,2019/02/04 05:30:00,4584.34,111.41,TRADE
VIC1,2019/02/04 06:00:00,4889.65,98.82,TRADE
VIC1,2019/02/04 06:30:00,5256.26,138.64,TRADE
VIC1,2019/02/04 07:00:00,5447.14,163.06,TRADE
VIC1,2019/02/04 07:30:00,5445.42,117.0,TRADE
VIC1,2019/02/04 08:00:00,5442.63,117.0,TRADE
VIC1,2019/02/04 08:30:00,5498.17,123.21,TRADE
VIC1,2019/02/04 09:00:00,5487.48,120.64,TRADE
VIC1,2019/02/04 09:30:00,5487.72,111.78,TRADE
VIC1,2019/02/04 10:00:00,5454.89,115.04,TRADE
VIC1,2019/02/04 10:30:00,5468.24,117.35,TRADE
VIC1,2019/02/04 11:00:00,5462.64,105.65,TRADE
VIC1,2019/02/04 11:30:00,5517.75,109.89,TRADE
VIC1,2019/02/04 12:00:00,5485.1,120.0,TRADE
VIC1,2019/02/04 12:30:00,5500.96,121.13,TRADE
VIC1,2019/02/04 13:00:00,5494.12,123.05,TRADE
VIC1,2019/02/04 13:30:00,5530.25,121.54,TRADE
VIC1,2019/02/04 14:00:00,5580.24,119.93,TRADE
VIC1,2019/02/04 14:30:00,5517.69,132.98,TRADE
VIC1,2019/02/04 15:00:00,5542.23,139.12,TRADE
VIC1,2019/02/04 15:30:00,5549.93,134.56,TRADE
VIC1,2019/02/04 16:00:00,5542.86,134.66,TRADE
VIC1,2019/02/04 16:30:00,5520.64,111.22,TRADE
VIC1,2019/02/04 17:00:00,5480.84,115.78,TRADE
VIC1,2019/02/04 17:30:00,5399.91,112.75,TRADE
VIC1,2019/02/04 18:00:00,5343.61,131.3,TRADE
VIC1,2019/02/04 18:30:00,5265.12,118.68,TRADE
VIC1,2019/02/04 19:00:00,5165.15,110.78,TRADE
VIC1,2019/02/04 19:30:00,5027.89,106.97,TRADE
VIC1,2019/02/04 20:00:00,5052.52,107.12,TRADE
VIC1,2019/02/04 20:30:00,4990.79,106.27,TRADE
VIC1,2019/02/04 21:00:00,4750.58,95.87,TRADE
VIC1,2019/02/04 21:30:00,4588.2,88.91,TRADE
VIC1,2019/02/04 22:00:00,4396.76,84.24,TRADE
VIC1,2019/02/04 22:30:00,4279.68,83.03,TRADE
VIC1,2019/02/04 23:00:00,4192.03,89.25,TRADE
VIC1,2019/02/04 23:30:00,4380.7,83.54,TRADE
VIC1,2019/02/05 00:00:00,4383.78,79.55,TRADE
VIC1,2019/02/05 00:30:00,4176.82,58.36,TRADE
VIC1,2019/02/05 01:00:00,4031.9,46.91,TRADE
VIC1,2019/02/05 01:30:00,3983.04,45.52,TRADE
VIC1,2019/02/05 02:00:00,3870.13,35.09,TRADE
VIC1,2019/02/05 02:30:00,3806.01,32.06,TRADE
VIC1,2019/02/05 03:00:00,3701.57,29.75,TRADE
VIC1,2019/02/05 03:30:00,3761.47,36.14,TRADE
VIC1,2019/02/05 04:00:00,3812.81,34.67,TRADE
VIC1,2019/02/05 04:30:00,3924.83,38.22,TRADE
VIC1,2019/02/05 05:00:00,4044.64,55.42,TRADE
VIC1,2019/02/05 05:30:00,4313.49,79.81,TRADE
VIC1,2019/02/05 06:00:00,4651.56,73.48,TRADE
VIC1,2019/02/05 06:30:00,5015.87,106.98,TRADE
VIC1,2019/02/05 07:00:00,5192.76,117.47,TRADE
VIC1,2019/02/05 07:30:00,5126.61,94.19,TRADE
VIC1,2019/02/05 08:00:00,5081.8,89.4,TRADE
VIC1,2019/02/05 08:30:00,5185.55,87.18,TRADE
VIC1,2019/02/05 09:00:00,5164.97,86.15,TRADE
VIC1,2019/02/05 09:30:00,5124.76,85.05,TRADE
VIC1,2019/02/05 10:00:00,5165.24,86.34,TRADE
VIC1,2019/02/05 10:30:00,5186.7,81.41,TRADE
VIC1,2019/02/05 11:00:00,5231.04,82.46,TRADE
VIC1,2019/02/05 11:30:00,5229.21,80.13,TRADE
VIC1,2019/02/05 12:00:00,5271.59,77.77,TRADE
VIC1,2019/02/05 12:30:00,5256.9,84.97,TRADE
VIC1,2019/02/05 13:00:00,5259.89,92.22,TRADE
VIC1,2019/02/05 13:30:00,5273.08,103.24,TRADE
VIC1,2019/02/05 14:00:00,5359.57,101.93,TRADE
VIC1,2019/02/05 14:30:00,5376.66,111.99,TRADE
VIC1,2019/02/05 15:00:00,5447.6,101.42,TRADE
VIC1,2019/02/05 15:30:00,5559.87,104.46,TRADE
VIC1,2019/02/05 16:00:00,5683.76,117.89,TRADE
VIC1,2019/02/05 16:30:00,5772.13,124.04,TRADE
VIC1,2019/02/05 17:00:00,5878.48,122.75,TRADE
VIC1,2019/02/05 17:30:00,5867.62,118.26,TRADE
VIC1,2019/02/05 18:00:00,5867.93,121.12,TRADE
VIC1,2019/02/05 18:30:00,5807.81,113.85,TRADE
VIC1,2019/02/05 19:00:00,5822.23,135.37,TRADE
VIC1,2019/02/05 19:30:00,5674.77,124.36,TRADE
VIC1,2019/02/05 20:00:00,5607.07,114.97,TRADE
VIC1,2019/02/05 20:30:00,5569.58,108.23,TRADE
VIC1,2019/02/05 21:00:00,5389.5,116.39,TRADE
VIC1,2019/02/05 21:30:00,5136.0,106.58,TRADE
VIC1,2019/02/05 22:00:00,4990.8,113.63,TRADE
VIC1,2019/02/05 22:30:00,4795.87,98.92,TRADE
VIC1,2019/02/05 23:00:00,4691.65,97.79,TRADE
VIC1,2019/02/05 23:30:00,4877.17,131.43,TRADE
VIC1,2019/02/06 00:00:00,4818.05,136.82,TRADE
VIC1,2019/02/06 00:30:00,4569.04,106.16,TRADE
VIC1,2019/02/06 01:00:00,4420.74,77.31,TRADE
VIC1,2019/02/06 01:30:00,4313.92,71.3,TRADE
VIC1,2019/02/06 02:00:00,4166.98,69.65,TRADE
VIC1,2019/02/06 02:30:00,4091.74,69.78,TRADE
VIC1,2019/02/06 03:00:00,4029.42,67.0,TRADE
VIC1,2019/02/06 03:30:00,4046.77,66.28,TRADE
VIC1,2019/02/06 04:00:00,4060.31,65.87,TRADE
VIC1,2019/02/06 04:30:00,4123.74,69.59,TRADE
VIC1,2019/02/06 05:00:00,4261.93,75.31,TRADE
VIC1,2019/02/06 05:30:00,4591.99,92.43,TRADE
VIC1,2019/02/06 06:00:00,4859.12,95.19,TRADE
VIC1,2019/02/06 06:30:00,5252.11,116.75,TRADE
VIC1,2019/02/06 07:00:00,5455.12,164.28,TRADE
VIC1,2019/02/06 07:30:00,5530.17,123.72,TRADE
VIC1,2019/02/06 08:00:00,5563.87,119.21,TRADE
VIC1,2019/02/06 08:30:00,5682.87,140.77,TRADE
VIC1,2019/02/06 09:00:00,5725.82,138.63,TRADE
VIC1,2019/02/06 09:30:00,5825.24,117.07,TRADE
VIC1,2019/02/06 10:00:00,5978.45,131.89,TRADE
VIC1,2019/02/06 10:30:00,6122.66,133.52,TRADE
VIC1,2019/02/06 11:00:00,6278.54,143.26,TRADE
VIC1,2019/02/06 11:30:00,6379.17,164.77,TRADE
VIC1,2019/02/06 12:00:00,6580.79,186.17,TRADE
VIC1,2019/02/06 12:30:00,6776.77,292.68,TRADE
VIC1,2019/02/06 13:00:00,6970.73,202.93,TRADE
VIC1,2019/02/06 13:30:00,7118.02,183.48,TRADE
VIC1,2019/02/06 14:00:00,7204.13,156.48,TRADE
VIC1,2019/02/06 14:30:00,7267.6,142.98,TRADE
VIC1,2019/02/06 15:00:00,7525.98,290.0,TRADE
VIC1,2019/02/06 15:30:00,7717.17,290.0,TRADE
VIC1,2019/02/06 16:00:00,7881.14,290.0,TRADE
VIC1,2019/02/06 16:30:00,7897.42,186.38,TRADE
VIC1,2019/02/06 17:00:00,7899.53,146.56,TRADE
VIC1,2019/02/06 17:30:00,7750.16,119.53,TRADE
VIC1,2019/02/06 18:00:00,7617.1,136.54,TRADE
VIC1,2019/02/06 18:30:00,7296.94,116.07,TRADE
VIC1,2019/02/06 19:00:00,6799.09,117.0,TRADE
VIC1,2019/02/06 19:30:00,6480.78,119.78,TRADE
VIC1,2019/02/06 20:00:00,6241.72,114.02,TRADE
VIC1,2019/02/06 20:30:00,6006.76,113.33,TRADE
VIC1,2019/02/06 21:00:00,5790.34,106.82,TRADE
VIC1,2019/02/06 21:30:00,5525.91,104.99,TRADE
VIC1,2019/02/06 22:00:00,5300.64,129.34,TRADE
VIC1,2019/02/06 22:30:00,5082.0,123.97,TRADE
VIC1,2019/02/06 23:00:00,4990.03,100.93,TRADE
VIC1,2019/02/06 23:30:00,5127.11,141.3,TRADE
VIC1,2019/02/07 00:00:00,5065.29,167.01,TRADE
VIC1,2019/02/07 00:30:00,4794.1,134.23,TRADE
VIC1,2019/02/07 01:00:00,4654.86,159.11,TRADE
VIC1,2019/02/07 01:30:00,4581.07,106.27,TRADE
VIC1,2019/02/07 02:00:00,4410.16,62.19,TRADE
VIC1,2019/02/07 02:30:00,4326.24,66.8,TRADE
VIC1,2019/02/07 03:00:00,4291.15,60.08,TRADE
VIC1,2019/02/07 03:30:00,4291.78,56.19,TRADE
VIC1,2019/02/07 04:00:00,4344.62,65.85,TRADE
VIC1,2019/02/07 04:30:00,4494.63,77.26,TRADE
VIC1,2019/02/07 05:00:00,4620.39,69.72,TRADE
VIC1,2019/02/07 05:30:00,4989.36,124.14,TRADE
VIC1,2019/02/07 06:00:00,5341.95,138.77,TRADE
VIC1,2019/02/07 06:30:00,5702.39,231.81,TRADE
VIC1,2019/02/07 07:00:00,5942.54,217.54,TRADE
VIC1,2019/02/07 07:30:00,5927.15,224.05,TRADE
VIC1,2019/02/07 08:00:00,5999.78,244.28,TRADE
VIC1,2019/02/07 08:30:00,6082.64,268.27,TRADE
VIC1,2019/02/07 09:00:00,6101.69,197.4,TRADE
VIC1,2019/02/07 09:30:00,6131.83,149.67,TRADE
VIC1,2019/02/07 10:00:00,6200.28,146.31,TRADE
VIC1,2019/02/07 10:30:00,6236.16,161.99,TRADE
VIC1,2019/02/07 11:00:00,6323.91,235.24,TRADE
VIC1,2019/02/07 11:30:00,6416.69,180.35,TRADE
VIC1,2019/02/07 12:00:00,6426.28,136.01,TRADE
VIC1,2019/02/07 12:30:00,6447.81,136.65,TRADE
VIC1,2019/02/07 13:00:00,6551.72,141.4,TRADE
VIC1,2019/02/07 13:30:00,6638.01,207.21,TRADE
VIC1,2019/02/07 14:00:00,6722.55,134.56,TRADE
VIC1,2019/02/07 14:30:00,6785.53,116.78,TRADE
VIC1,2019/02/07 15:00:00,6965.35,132.36,TRADE
VIC1,2019/02/07 15:30:00,7246.6,222.06,TRADE
VIC1,2019/02/07 16:00:00,7310.32,243.37,TRADE
VIC1,2019/02/07 16:30:00,7384.84,126.5,TRADE
VIC1,2019/02/07 17:00:00,7450.84,129.3,TRADE
VIC1,2019/02/07 17:30:00,7369.87,120.97,TRADE
VIC1,2019/02/07 18:00:00,7314.23,128.98,TRADE
VIC1,2019/02/07 18:30:00,7120.99,118.12,TRADE
VIC1,2019/02/07 19:00:00,6948.83,118.35,TRADE
VIC1,2019/02/07 19:30:00,6696.04,121.4,TRADE
VIC1,2019/02/07 20:00:00,6522.56,135.99,TRADE
VIC1,2019/02/07 20:30:00,6270.32,141.51,TRADE
VIC1,2019/02/07 21:00:00,5936.75,138.63,TRADE
VIC1,2019/02/07 21:30:00,5601.41,136.45,TRADE
VIC1,2019/02/07 22:00:00,5255.3,120.91,TRADE
VIC1,2019/02/07 22:30:00,5037.27,139.04,TRADE
VIC1,2019/02/07 23:00:00,4889.71,103.23,TRADE
VIC1,2019/02/07 23:30:00,5023.3,105.14,TRADE
VIC1,2019/02/08 00:00:00,4905.2,114.52,TRADE
VIC1,2019/02/08 00:30:00,4679.82,129.4,TRADE
VIC1,2019/02/08 01:00:00,4506.78,127.99,TRADE
VIC1,2019/02/08 01:30:00,4408.63,110.49,TRADE
VIC1,2019/02/08 02:00:00,4263.53,95.48,TRADE
VIC1,2019/02/08 02:30:00,4146.81,85.85,TRADE
VIC1,2019/02/08 03:00:00,4080.95,66.12,TRADE
VIC1,2019/02/08 03:30:00,4085.92,79.08,TRADE
VIC1,2019/02/08 04:00:00,4100.3,84.43,TRADE
VIC1,2019/02/08 04:30:00,4232.55,91.14,TRADE
VIC1,2019/02/08 05:00:00,4352.45,101.39,TRADE
VIC1,2019/02/08 05:30:00,4659.59,136.0,TRADE
VIC1,2019/02/08 06:00:00,4924.24,141.76,TRADE
VIC1,2019/02/08 06:30:00,5260.68,169.45,TRADE
VIC1,2019/02/08 07:00:00,5415.9,162.72,TRADE
VIC1,2019/02/08 07:30:00,5441.8,141.04,TRADE
VIC1,2019/02/08 08:00:00,5402.96,121.91,TRADE
VIC1,2019/02/08 08:30:00,5406.77,123.7,TRADE
VIC1,2019/02/08 09:00:00,5216.05,111.49,TRADE
VIC1,2019/02/08 09:30:00,5360.94,129.21,TRADE
VIC1,2019/02/08 10:00:00,5346.18,121.76,TRADE
VIC1,2019/02/08 10:30:00,5375.68,125.59,TRADE
VIC1,2019/02/08 11:00:00,5323.6,118.78,TRADE
VIC1,2019/02/08 11:30:00,5196.05,117.96,TRADE
VIC1,2019/02/08 12:00:00,5184.01,119.57,TRADE
VIC1,2019/02/08 12:30:00,5070.25,113.82,TRADE
VIC1,2019/02/08 13:00:00,5034.25,116.22,TRADE
VIC1,2019/02/08 13:30:00,4978.01,108.9,TRADE
VIC1,2019/02/08 14:00:00,5017.54,113.5,TRADE
VIC1,2019/02/08 14:30:00,5013.96,109.07,TRADE
VIC1,2019/02/08 15:00:00,5047.71,106.88,TRADE
VIC1,2019/02/08 15:30:00,5127.66,102.3,TRADE
VIC1,2019/02/08 16:00:00,5201.71,113.28,TRADE
VIC1,2019/02/08 16:30:00,5226.57,104.34,TRADE
VIC1,2019/02/08 17:00:00,5257.21,99.62,TRADE
VIC1,2019/02/08 17:30:00,5181.54,78.99,TRADE
VIC1,2019/02/08 18:00:00,5266.92,79.46,TRADE
VIC1,2019/02/08 18:30:00,5194.22,77.56,TRADE
VIC1,2019/02/08 19:00:00,5074.4,87.22,TRADE
VIC1,2019/02/08 19:30:00,4996.57,89.19,TRADE
VIC1,2019/02/08 20:00:00,4956.78,87.28,TRADE
VIC1,2019/02/08 20:30:00,4885.25,87.13,TRADE
VIC1,2019/02/08 21:00:00,4723.87,87.6,TRADE
VIC1,2019/02/08 21:30:00,4546.67,97.63,TRADE
VIC1,2019/02/08 22:00:00,4444.94,83.74,TRADE
VIC1,2019/02/08 22:30:00,4367.07,83.86,TRADE
VIC1,2019/02/08 23:00:00,4273.28,82.5,TRADE
VIC1,2019/02/08 23:30:00,4491.22,91.97,TRADE
VIC1,2019/02/09 00:00:00,4462.95,80.82,TRADE
VIC1,2019/02/09 00:30:00,4207.74,63.56,TRADE
VIC1,2019/02/09 01:00:00,4112.09,77.01,TRADE
VIC1,2019/02/09 01:30:00,4022.38,58.01,TRADE
VIC1,2019/02/09 02:00:00,3817.73,61.92,TRADE
VIC1,2019/02/09 02:30:00,3754.49,57.48,TRADE
VIC1,2019/02/09 03:00:00,3630.32,10.61,TRADE
VIC1,2019/02/09 03:30:00,3659.68,26.71,TRADE
VIC1,2019/02/09 04:00:00,3665.08,17.47,TRADE
VIC1,2019/02/09 04:30:00,3671.26,9.08,TRADE
VIC1,2019/02/09 05:00:00,3667.19,8.95,TRADE
VIC1,2019/02/09 05:30:00,3745.41,28.43,TRADE
VIC1,2019/02/09 06:00:00,3791.33,48.86,TRADE
VIC1,2019/02/09 06:30:00,3885.58,59.34,TRADE
VIC1,2019/02/09 07:00:00,3941.3,71.72,TRADE
VIC1,2019/02/09 07:30:00,4031.93,67.85,TRADE
VIC1,2019/02/09 08:00:00,4046.66,73.58,TRADE
VIC1,2019/02/09 08:30:00,4167.33,84.87,TRADE
VIC1,2019/02/09 09:00:00,4241.08,80.2,TRADE
VIC1,2019/02/09 09:30:00,4285.27,69.91,TRADE
VIC1,2019/02/09 10:00:00,4291.92,42.66,TRADE
VIC1,2019/02/09 10:30:00,4193.86,31.99,TRADE
VIC1,2019/02/09 11:00:00,3908.54,-57.34,TRADE
VIC1,2019/02/09 11:30:00,4052.18,26.11,TRADE
VIC1,2019/02/09 12:00:00,4006.41,15.95,TRADE
VIC1,2019/02/09 12:30:00,3822.63,-14.14,TRADE
VIC1,2019/02/09 13:00:00,3787.32,12.05,TRADE
VIC1,2019/02/09 13:30:00,3679.11,-5.15,TRADE
VIC1,2019/02/09 14:00:00,3607.08,-19.04,TRADE
VIC1,2019/02/09 14:30:00,3576.81,-29.61,TRADE
VIC1,2019/02/09 15:00:00,3626.02,-11.25,TRADE
VIC1,2019/02/09 15:30:00,3657.19,-4.85,TRADE
VIC1,2019/02/09 16:00:00,3742.12,-4.84,TRADE
VIC1,2019/02/09 16:30:00,3820.7,7.46,TRADE
VIC1,2019/02/09 17:00:00,3968.41,21.16,TRADE
VIC1,2019/02/09 17:30:00,4081.72,9.06,TRADE
VIC1,2019/02/09 18:00:00,4201.95,20.93,TRADE
VIC1,2019/02/09 18:30:00,4305.75,91.66,TRADE
VIC1,2019/02/09 19:00:00,4296.56,73.59,TRADE
VIC1,2019/02/09 19:30:00,4263.69,81.34,TRADE
VIC1,2019/02/09 20:00:00,4338.9,92.86,TRADE
VIC1,2019/02/09 20:30:00,4379.42,93.51,TRADE
VIC1,2019/02/09 21:00:00,4291.66,90.54,TRADE
VIC1,2019/02/09 21:30:00,4198.17,76.59,TRADE
VIC1,2019/02/09 22:00:00,4113.25,72.37,TRADE
VIC1,2019/02/09 22:30:00,4044.29,84.88,TRADE
VIC1,2019/02/09 23:00:00,4034.51,80.42,TRADE
VIC1,2019/02/09 23:30:00,4240.57,98.77,TRADE
VIC1,2019/02/10 00:00:00,4263.48,106.74,TRADE
VIC1,2019/02/10 00:30:00,4071.6,83.06,TRADE
VIC1,2019/02/10 01:00:00,3947.35,69.28,TRADE
VIC1,2019/02/10 01:30:00,3883.02,64.25,TRADE
VIC1,2019/02/10 02:00:00,3711.72,62.31,TRADE
